id	day	nominal	time	sum
1259	2013-12-29	1 сом	16:12:23	1
1260	2013-12-29	1 сом	8:34:46	1
1261	2013-12-29	1 сом	16:00:36	1
1262	2013-12-29	1 сом	2:51:17	1
1263	2013-12-29	1 сом	0:35:46	1
1264	2013-12-29	1 сом	22:07:08	1
1265	2013-12-29	1 сом	2:27:56	1
1266	2013-12-29	1 сом	8:05:51	1
1267	2013-12-29	1 сом	13:14:47	1
1268	2013-12-29	1 сом	5:12:55	1
1269	2013-12-29	1 сом	4:11:15	1
1270	2013-12-29	1 сом	19:36:28	1
1271	2013-12-29	1 сом	9:18:53	1
1272	2013-12-29	1 сом	12:33:55	1
1273	2013-12-29	1 сом	3:41:22	1
1274	2013-12-29	1 сом	14:27:32	1
1275	2013-12-30	1 сом	8:58:33	1
1276	2013-12-30	1 сом	16:07:05	1
1277	2013-12-30	1 сом	22:24:52	1
1278	2013-12-30	1 сом	18:09:59	1
1279	2013-12-30	1 сом	13:59:28	1
1280	2013-12-30	1 сом	20:29:27	1
1281	2013-12-30	1 сом	0:15:09	1
1282	2013-12-30	1 сом	0:47:47	1
1283	2013-12-30	1 сом	23:23:47	1
1284	2013-12-30	1 сом	13:52:36	1
1285	2013-12-30	1 сом	3:41:24	1
1286	2013-12-30	1 сом	13:11:19	1
1287	2013-12-30	1 сом	7:28:22	1
1288	2013-12-30	1 сом	10:25:44	1
1289	2013-12-30	1 сом	19:22:16	1
1290	2013-12-30	1 сом	8:26:41	1
1291	2013-12-30	1 сом	0:16:22	1
1292	2013-12-30	1 сом	10:40:01	1
1293	2013-12-30	1 сом	2:22:50	1
1294	2013-12-30	1 сом	5:38:25	1
1295	2013-12-30	1 сом	2:14:25	1
1296	2013-12-30	1 сом	4:46:38	1
1297	2013-12-30	1 сом	17:58:25	1
1298	2013-12-30	1 сом	11:20:47	1
1299	2013-12-30	1 сом	6:04:04	1
1300	2013-12-30	1 сом	19:23:58	1
1301	2013-12-30	1 сом	2:38:05	1
1302	2013-12-30	1 сом	19:08:29	1
1303	2013-12-30	1 сом	15:38:58	1
1304	2013-12-30	1 сом	4:30:43	1
1305	2013-12-30	1 сом	18:37:48	1
1306	2013-12-30	1 сом	19:11:45	1
1307	2013-12-30	1 сом	10:57:33	1
1308	2013-12-30	1 сом	5:49:32	1
1309	2013-12-30	1 сом	3:48:30	1
1310	2013-12-30	1 сом	18:23:49	1
1311	2013-12-30	1 сом	21:30:20	1
1312	2013-12-30	1 сом	18:17:29	1
1313	2013-12-30	1 сом	15:52:01	1
1314	2013-12-30	1 сом	11:25:33	1
1315	2013-12-30	1 сом	19:59:31	1
1316	2013-12-30	1 сом	17:35:23	1
1317	2013-12-30	1 сом	17:03:41	1
1318	2013-12-30	1 сом	20:01:05	1
1319	2013-12-30	1 сом	0:14:39	1
1320	2013-12-30	1 сом	2:30:46	1
1321	2013-12-30	1 сом	4:10:55	1
1322	2013-12-30	1 сом	22:24:58	1
1323	2013-12-30	1 сом	10:27:20	1
1324	2013-12-30	1 сом	17:13:27	1
1325	2013-12-30	1 сом	11:15:41	1
1326	2013-12-30	1 сом	8:07:25	1
1327	2013-12-30	1 сом	0:35:57	1
1328	2013-12-30	1 сом	0:56:27	1
1329	2013-12-30	1 сом	14:21:10	1
1330	2013-12-30	1 сом	13:48:29	1
1331	2013-12-30	1 сом	16:49:44	1
1332	2013-12-30	1 сом	23:01:15	1
1333	2013-12-30	1 сом	0:13:28	1
1334	2013-12-30	1 сом	17:40:09	1
1335	2013-12-30	1 сом	23:03:30	1
1336	2013-12-30	1 сом	12:54:22	1
1337	2013-12-30	1 сом	4:03:12	1
1338	2013-12-30	1 сом	20:02:27	1
1339	2013-12-30	1 сом	21:26:43	1
1340	2013-12-30	1 сом	0:30:18	1
1341	2013-12-30	1 сом	9:50:42	1
1342	2013-12-30	1 сом	21:25:01	1
1343	2013-12-30	1 сом	5:17:19	1
1344	2013-12-30	1 сом	11:56:09	1
1345	2013-12-30	1 сом	21:35:53	1
1346	2013-12-30	1 сом	12:47:17	1
1347	2013-12-30	1 сом	22:14:58	1
1348	2013-12-30	1 сом	9:03:16	1
1349	2013-12-30	1 сом	13:33:10	1
1350	2013-12-30	1 сом	4:22:02	1
1351	2013-12-30	1 сом	2:46:42	1
1352	2013-12-30	1 сом	9:11:48	1
1353	2013-12-30	1 сом	21:24:46	1
1354	2013-12-30	1 сом	4:29:43	1
1355	2013-12-30	1 сом	1:49:40	1
1356	2013-12-30	1 сом	6:19:26	1
1357	2013-12-30	1 сом	22:01:09	1
1358	2013-12-30	1 сом	4:28:38	1
1359	2013-12-30	1 сом	8:56:48	1
1360	2013-12-30	1 сом	12:13:00	1
1361	2013-12-30	1 сом	14:33:47	1
1362	2013-12-30	1 сом	22:49:42	1
1363	2013-12-30	1 сом	23:42:37	1
1364	2013-12-30	1 сом	19:06:59	1
1365	2013-12-30	1 сом	14:58:21	1
1366	2013-12-30	1 сом	18:03:28	1
1367	2013-12-30	1 сом	6:48:19	1
1368	2013-12-30	1 сом	7:31:46	1
1369	2013-12-30	1 сом	14:23:18	1
1370	2013-12-30	1 сом	16:50:33	1
1371	2013-12-30	1 сом	5:22:31	1
1372	2013-12-30	1 сом	20:09:21	1
1373	2013-12-30	1 сом	13:46:46	1
1374	2013-12-30	1 сом	23:51:47	1
1375	2013-12-30	1 сом	18:49:22	1
1376	2013-12-30	1 сом	12:43:24	1
1377	2013-12-30	1 сом	3:48:51	1
1378	2013-12-30	1 сом	17:46:02	1
1379	2013-12-30	1 сом	20:35:57	1
1380	2013-12-30	1 сом	21:33:26	1
1381	2013-12-30	1 сом	0:35:57	1
1382	2013-12-30	1 сом	7:23:04	1
1383	2013-12-30	1 сом	21:58:51	1
1384	2013-12-30	1 сом	10:56:38	1
1385	2013-12-30	1 сом	13:10:34	1
1386	2013-12-30	1 сом	4:02:27	1
1387	2013-12-30	1 сом	23:20:55	1
1388	2013-12-30	1 сом	12:31:50	1
1389	2013-12-30	1 сом	6:33:11	1
1390	2013-12-30	1 сом	1:55:50	1
1391	2013-12-30	1 сом	16:36:48	1
1392	2013-12-30	1 сом	13:52:20	1
1393	2013-12-30	1 сом	5:30:55	1
1394	2013-12-30	1 сом	16:07:33	1
1395	2013-12-30	1 сом	0:05:43	1
1396	2013-12-30	1 сом	6:29:48	1
1397	2013-12-30	1 сом	11:30:22	1
1398	2013-12-30	1 сом	4:45:04	1
1399	2013-12-30	1 сом	13:23:16	1
1400	2013-12-30	1 сом	3:15:11	1
1401	2013-12-30	1 сом	1:57:24	1
1402	2013-12-30	1 сом	5:58:46	1
1403	2013-12-30	1 сом	22:55:03	1
1404	2013-12-30	1 сом	14:12:58	1
1405	2013-12-30	1 сом	3:03:37	1
1406	2013-12-30	1 сом	19:49:22	1
1407	2013-12-30	1 сом	1:09:55	1
1408	2013-12-30	1 сом	9:07:32	1
1409	2013-12-30	1 сом	7:34:29	1
1410	2013-12-30	1 сом	9:03:18	1
1411	2013-12-30	1 сом	23:47:09	1
1412	2013-12-30	1 сом	7:25:27	1
1413	2013-12-30	1 сом	10:28:01	1
1414	2013-12-30	1 сом	14:24:51	1
1415	2013-12-30	1 сом	1:08:07	1
1416	2013-12-30	1 сом	18:23:17	1
1417	2013-12-30	1 сом	2:55:59	1
1418	2013-12-30	1 сом	5:48:45	1
1419	2013-12-30	1 сом	3:28:04	1
1420	2013-12-30	1 сом	15:49:41	1
1421	2013-12-30	1 сом	10:58:53	1
1422	2013-12-30	1 сом	14:08:48	1
1423	2013-12-30	1 сом	10:14:57	1
1424	2013-12-30	1 сом	8:37:50	1
1425	2013-12-30	1 сом	0:14:28	1
1426	2013-12-30	1 сом	9:35:13	1
1427	2013-12-30	1 сом	18:51:20	1
1428	2013-12-30	1 сом	7:04:04	1
1429	2013-12-30	1 сом	1:05:16	1
1430	2013-12-30	1 сом	1:08:59	1
1431	2013-12-30	1 сом	10:10:05	1
1432	2013-12-30	1 сом	12:24:20	1
1433	2013-12-30	1 сом	9:55:29	1
1434	2013-12-30	1 сом	2:09:39	1
1435	2013-12-30	1 сом	0:13:56	1
1436	2013-12-30	1 сом	15:26:15	1
1437	2013-12-30	1 сом	16:36:55	1
1438	2013-12-30	1 сом	0:51:15	1
1439	2013-12-30	1 сом	5:07:39	1
1440	2013-12-30	1 сом	4:27:00	1
1441	2013-12-30	1 сом	17:04:35	1
1442	2013-12-30	1 сом	19:49:17	1
1443	2013-12-30	1 сом	7:06:55	1
1444	2013-12-30	1 сом	18:04:54	1
1445	2013-12-30	1 сом	18:28:44	1
1446	2013-12-30	1 сом	6:48:31	1
1447	2013-12-30	1 сом	7:32:44	1
1448	2013-12-30	1 сом	1:30:08	1
1449	2013-12-30	1 сом	13:00:16	1
1450	2013-12-30	1 сом	1:51:44	1
1451	2013-12-30	1 сом	18:11:40	1
1452	2013-12-30	1 сом	19:17:40	1
1453	2013-12-30	1 сом	4:40:17	1
1454	2013-12-30	1 сом	10:53:29	1
1455	2013-12-30	1 сом	16:52:13	1
1456	2013-12-30	1 сом	21:32:48	1
1457	2013-12-31	1 сом	8:38:34	1
1458	2013-12-31	1 сом	22:09:18	1
1459	2013-12-31	1 сом	20:02:13	1
1460	2013-12-31	1 сом	8:29:44	1
1461	2013-12-31	1 сом	6:42:43	1
1462	2013-12-31	1 сом	22:21:28	1
1463	2013-12-31	1 сом	23:33:52	1
1464	2013-12-31	1 сом	1:46:48	1
1465	2013-12-31	1 сом	6:10:49	1
1466	2013-12-31	1 сом	17:55:15	1
1467	2013-12-31	1 сом	19:36:36	1
1468	2013-12-31	1 сом	19:28:14	1
1469	2013-12-31	1 сом	8:50:39	1
1470	2013-12-31	1 сом	10:20:42	1
1471	2013-12-31	1 сом	21:43:04	1
1472	2013-12-31	1 сом	14:29:15	1
1473	2013-12-31	1 сом	3:18:43	1
1474	2013-12-31	1 сом	14:23:08	1
1475	2013-12-31	1 сом	13:43:45	1
1476	2013-12-31	1 сом	3:00:37	1
1477	2013-12-31	1 сом	12:33:30	1
1478	2013-12-31	1 сом	11:33:11	1
1479	2013-12-31	1 сом	10:30:18	1
1480	2013-12-31	1 сом	2:07:39	1
1481	2013-12-31	1 сом	15:53:04	1
1482	2013-12-31	1 сом	17:06:35	1
1483	2013-12-31	1 сом	23:35:27	1
1484	2013-12-31	1 сом	7:31:39	1
1485	2013-12-31	1 сом	4:57:09	1
1486	2013-12-31	1 сом	4:22:29	1
1487	2013-12-31	1 сом	23:21:40	1
1488	2013-12-31	1 сом	9:59:04	1
1489	2013-12-31	1 сом	1:45:03	1
1490	2013-12-31	1 сом	22:26:38	1
1491	2013-12-31	1 сом	9:12:07	1
1492	2013-12-31	1 сом	10:02:47	1
1493	2013-12-31	1 сом	9:55:28	1
1494	2013-12-31	1 сом	4:10:13	1
1495	2013-12-31	1 сом	6:30:26	1
1496	2013-12-31	1 сом	6:23:45	1
1497	2013-12-31	1 сом	0:02:46	1
1498	2013-12-31	1 сом	0:52:44	1
1499	2013-12-31	1 сом	10:36:57	1
1500	2013-12-31	1 сом	18:45:21	1
1501	2013-12-31	1 сом	6:19:24	1
1502	2013-12-31	1 сом	5:53:39	1
1503	2013-12-31	1 сом	3:56:46	1
1504	2013-12-31	1 сом	3:22:35	1
1505	2013-12-31	1 сом	20:16:16	1
1506	2013-12-31	1 сом	14:37:04	1
1507	2013-12-31	1 сом	16:46:28	1
1508	2013-12-31	1 сом	8:17:09	1
1509	2013-12-31	1 сом	12:38:27	1
1510	2013-12-31	1 сом	14:10:40	1
1511	2013-12-31	1 сом	8:50:01	1
1512	2013-12-31	1 сом	8:55:20	1
1513	2013-12-31	1 сом	3:20:40	1
1514	2013-12-31	1 сом	8:03:09	1
1515	2013-12-31	1 сом	22:29:41	1
1516	2013-12-31	1 сом	2:45:48	1
1517	2013-12-31	1 сом	8:29:43	1
1518	2013-12-31	1 сом	21:38:31	1
1519	2013-12-31	1 сом	10:14:01	1
1520	2013-12-31	1 сом	19:32:04	1
1521	2013-12-31	1 сом	8:16:47	1
1522	2013-12-31	1 сом	8:20:07	1
1523	2013-12-31	1 сом	22:48:15	1
1524	2013-12-31	1 сом	10:09:12	1
1525	2013-12-31	1 сом	21:28:11	1
1526	2013-12-31	1 сом	23:09:05	1
1527	2013-12-31	1 сом	20:06:36	1
1528	2013-12-31	1 сом	1:34:17	1
1529	2013-12-31	1 сом	10:59:14	1
1530	2013-12-31	1 сом	13:13:02	1
1531	2013-12-31	1 сом	21:21:28	1
1532	2013-12-31	1 сом	15:39:37	1
1533	2013-12-31	1 сом	0:16:52	1
1534	2013-12-31	1 сом	13:58:33	1
1535	2013-12-31	1 сом	19:43:27	1
1536	2013-12-31	1 сом	19:04:00	1
1537	2013-12-31	1 сом	7:46:53	1
1538	2013-12-31	1 сом	13:48:56	1
1539	2013-12-31	1 сом	4:06:52	1
1540	2013-12-31	1 сом	19:09:09	1
1541	2013-12-31	1 сом	22:49:24	1
1542	2013-12-31	1 сом	1:58:19	1
1543	2013-12-31	1 сом	23:44:16	1
1544	2013-12-31	1 сом	7:23:32	1
1545	2013-12-31	1 сом	1:37:33	1
1546	2013-12-31	1 сом	22:34:22	1
1547	2013-12-31	1 сом	1:09:47	1
1548	2013-12-31	1 сом	7:01:24	1
1549	2013-12-31	1 сом	6:30:37	1
1550	2013-12-31	1 сом	0:23:47	1
1551	2013-12-31	1 сом	20:27:09	1
1552	2013-12-31	1 сом	5:58:02	1
1553	2013-12-31	1 сом	23:00:53	1
1554	2013-12-31	1 сом	20:49:38	1
1555	2013-12-31	1 сом	6:52:55	1
1556	2013-12-31	1 сом	10:30:08	1
1557	2013-12-31	1 сом	8:50:46	1
1558	2013-12-31	1 сом	0:34:54	1
1559	2013-12-31	1 сом	17:16:22	1
1560	2013-12-31	1 сом	23:49:17	1
1561	2013-12-31	1 сом	14:48:46	1
1562	2013-12-31	1 сом	14:41:13	1
1563	2013-12-31	1 сом	1:16:50	1
1564	2013-12-31	1 сом	23:33:37	1
1565	2013-12-31	1 сом	23:49:42	1
1566	2013-12-31	1 сом	18:02:27	1
1567	2013-12-31	1 сом	13:07:47	1
1568	2013-12-31	1 сом	10:12:21	1
1569	2013-12-31	1 сом	14:20:08	1
1570	2013-12-31	1 сом	14:44:33	1
1571	2013-12-31	1 сом	20:01:21	1
1572	2013-12-31	1 сом	1:39:25	1
1573	2013-12-31	1 сом	12:04:04	1
1574	2013-12-31	1 сом	18:08:16	1
1575	2013-12-31	1 сом	14:52:32	1
1576	2013-12-31	1 сом	20:24:17	1
1577	2013-12-31	1 сом	11:24:14	1
1578	2013-12-31	1 сом	17:16:18	1
1579	2013-12-31	1 сом	16:44:49	1
1580	2013-12-31	1 сом	9:25:05	1
1581	2013-12-31	1 сом	2:08:51	1
1582	2013-12-31	1 сом	23:38:06	1
1583	2013-12-31	1 сом	21:26:48	1
1584	2013-12-31	1 сом	7:04:33	1
1585	2013-12-31	1 сом	12:20:00	1
1586	2013-12-31	1 сом	19:37:03	1
1587	2013-12-31	1 сом	21:49:25	1
1588	2013-12-31	1 сом	14:08:54	1
1589	2013-12-31	1 сом	16:13:26	1
1590	2013-12-31	1 сом	3:33:32	1
1591	2013-12-31	1 сом	6:58:01	1
1592	2013-12-31	1 сом	17:52:56	1
1593	2013-12-31	1 сом	22:32:19	1
1594	2013-12-31	1 сом	3:34:05	1
1595	2013-12-31	1 сом	15:41:50	1
1596	2013-12-31	1 сом	1:55:16	1
1597	2013-12-31	1 сом	17:55:25	1
1598	2013-12-31	1 сом	0:02:28	1
1599	2013-12-31	1 сом	6:15:29	1
1600	2013-12-31	1 сом	23:43:53	1
1601	2013-12-31	1 сом	13:53:02	1
1602	2013-12-31	1 сом	6:58:43	1
1603	2013-12-31	1 сом	11:34:49	1
1604	2013-12-31	1 сом	17:50:30	1
1605	2013-12-31	1 сом	13:23:33	1
1606	2013-12-31	1 сом	17:31:27	1
1607	2013-12-31	1 сом	10:00:59	1
1608	2013-12-31	1 сом	9:30:33	1
1609	2013-12-31	1 сом	15:43:21	1
1610	2013-12-31	1 сом	18:20:02	1
1611	2013-12-31	1 сом	12:07:48	1
1612	2013-12-31	1 сом	19:17:42	1
1613	2013-12-31	1 сом	10:48:34	1
1614	2013-12-31	1 сом	14:06:51	1
1615	2013-12-31	1 сом	10:01:44	1
1616	2013-12-31	1 сом	13:31:44	1
1617	2013-12-31	1 сом	20:50:26	1
1618	2013-12-31	1 сом	9:18:59	1
1619	2013-12-31	1 сом	18:13:22	1
1620	2013-12-31	1 сом	22:49:52	1
1621	2013-12-31	1 сом	8:46:44	1
1622	2013-12-31	1 сом	5:23:31	1
1623	2013-12-31	1 сом	22:29:25	1
1624	2013-12-31	1 сом	9:20:12	1
1625	2013-12-31	1 сом	23:53:37	1
1626	2013-12-31	1 сом	22:11:25	1
1627	2013-12-31	1 сом	10:55:51	1
1628	2013-12-31	1 сом	19:48:10	1
1629	2013-12-31	1 сом	3:47:52	1
1630	2013-12-31	1 сом	13:29:34	1
1631	2013-12-31	1 сом	12:54:14	1
1632	2013-12-31	1 сом	1:43:18	1
1633	2013-12-31	1 сом	21:58:14	1
1634	2013-12-31	1 сом	4:53:48	1
1635	2013-12-31	1 сом	8:49:19	1
1636	2013-12-31	1 сом	13:28:19	1
1637	2013-12-31	1 сом	7:37:34	1
1638	2013-12-31	1 сом	20:01:38	1
1639	2014-01-01	1 сом	6:04:00	1
1640	2014-01-01	1 сом	2:56:53	1
1641	2014-01-01	1 сом	8:15:55	1
1642	2014-01-01	1 сом	13:06:32	1
1643	2014-01-01	1 сом	10:05:00	1
1644	2014-01-01	1 сом	11:25:18	1
1645	2014-01-01	1 сом	23:01:01	1
1646	2014-01-01	1 сом	14:33:47	1
1647	2014-01-01	1 сом	17:36:15	1
1648	2014-01-01	1 сом	7:12:09	1
1649	2014-01-01	1 сом	0:04:51	1
1650	2014-01-01	1 сом	21:50:06	1
1651	2014-01-01	1 сом	2:14:15	1
1652	2014-01-01	1 сом	11:10:12	1
1653	2014-01-01	1 сом	20:17:20	1
1654	2014-01-01	1 сом	8:34:32	1
1655	2014-01-01	1 сом	15:20:18	1
1656	2014-01-01	1 сом	18:50:34	1
1657	2014-01-01	1 сом	20:24:30	1
1658	2014-01-01	1 сом	1:36:12	1
1659	2014-01-01	1 сом	8:10:33	1
1660	2014-01-01	1 сом	13:30:51	1
1661	2014-01-01	1 сом	1:45:16	1
1662	2014-01-01	1 сом	6:01:43	1
1663	2014-01-01	1 сом	15:48:10	1
1664	2014-01-01	1 сом	1:16:48	1
1665	2014-01-01	1 сом	10:16:43	1
1666	2014-01-01	1 сом	3:14:49	1
1667	2014-01-01	1 сом	20:22:28	1
1668	2014-01-01	1 сом	11:04:43	1
1669	2014-01-01	1 сом	0:52:37	1
1670	2014-01-01	1 сом	1:19:13	1
1671	2014-01-01	1 сом	11:41:45	1
1672	2014-01-01	1 сом	20:36:11	1
1673	2014-01-01	1 сом	9:29:12	1
1674	2014-01-01	1 сом	13:43:36	1
1675	2014-01-01	1 сом	21:46:45	1
1676	2014-01-01	1 сом	10:01:20	1
1677	2014-01-01	1 сом	23:46:10	1
1678	2014-01-01	1 сом	1:02:23	1
1679	2014-01-01	1 сом	22:30:42	1
1680	2014-01-01	1 сом	8:29:03	1
1681	2014-01-01	1 сом	15:56:23	1
1682	2014-01-01	1 сом	14:22:58	1
1683	2014-01-01	1 сом	12:37:22	1
1684	2014-01-01	1 сом	9:06:37	1
1685	2014-01-01	1 сом	0:29:53	1
1686	2014-01-01	1 сом	22:04:19	1
1687	2014-01-01	1 сом	6:04:25	1
1688	2014-01-01	1 сом	3:43:13	1
1689	2014-01-01	1 сом	4:58:34	1
1690	2014-01-01	1 сом	12:47:31	1
1691	2014-01-01	1 сом	5:09:44	1
1692	2014-01-01	1 сом	16:22:57	1
1693	2014-01-01	1 сом	5:17:44	1
1694	2014-01-01	1 сом	5:34:54	1
1695	2014-01-01	1 сом	12:37:21	1
1696	2014-01-01	1 сом	15:25:59	1
1697	2014-01-01	1 сом	13:21:55	1
1698	2014-01-01	1 сом	1:23:08	1
1699	2014-01-01	1 сом	7:55:10	1
1700	2014-01-01	1 сом	4:15:46	1
1701	2014-01-01	1 сом	21:49:43	1
1702	2014-01-01	1 сом	1:20:15	1
1703	2014-01-01	1 сом	11:06:33	1
1704	2014-01-01	1 сом	22:12:13	1
1705	2014-01-01	1 сом	13:19:17	1
1706	2014-01-01	1 сом	8:25:23	1
1707	2014-01-01	1 сом	2:39:29	1
1708	2014-01-01	1 сом	15:52:29	1
1709	2014-01-01	1 сом	9:54:39	1
1710	2014-01-01	1 сом	15:39:47	1
1711	2014-01-01	1 сом	14:46:11	1
1712	2014-01-01	1 сом	23:52:54	1
1713	2014-01-01	1 сом	23:57:07	1
1714	2014-01-01	1 сом	22:08:16	1
1715	2014-01-01	1 сом	3:31:17	1
1716	2014-01-01	1 сом	23:55:45	1
1717	2014-01-01	1 сом	21:09:23	1
1718	2014-01-01	1 сом	3:42:54	1
1719	2014-01-01	1 сом	9:37:04	1
1720	2014-01-01	1 сом	22:08:50	1
1721	2014-01-01	1 сом	4:48:15	1
1722	2014-01-01	1 сом	5:38:05	1
1723	2014-01-01	1 сом	7:24:34	1
1724	2014-01-01	1 сом	9:11:09	1
1725	2014-01-01	1 сом	12:11:50	1
1726	2014-01-01	1 сом	16:25:59	1
1727	2014-01-01	1 сом	1:58:30	1
1728	2014-01-01	1 сом	6:42:53	1
1729	2014-01-01	1 сом	0:22:16	1
1730	2014-01-01	1 сом	16:57:26	1
1731	2014-01-01	1 сом	22:07:11	1
1732	2014-01-01	1 сом	19:38:43	1
1733	2014-01-01	1 сом	14:24:32	1
1734	2014-01-01	1 сом	11:43:18	1
1735	2014-01-01	1 сом	14:28:44	1
1736	2014-01-01	1 сом	16:17:39	1
1737	2014-01-01	1 сом	14:02:31	1
1738	2014-01-01	1 сом	19:17:08	1
1739	2014-01-01	1 сом	15:33:31	1
1740	2014-01-01	1 сом	10:44:17	1
1741	2014-01-01	1 сом	19:41:44	1
1742	2014-01-01	1 сом	2:41:07	1
1743	2014-01-01	1 сом	20:51:21	1
1744	2014-01-01	1 сом	18:48:26	1
1745	2014-01-01	1 сом	6:25:33	1
1746	2014-01-01	1 сом	15:12:17	1
1747	2014-01-01	1 сом	13:56:05	1
1748	2014-01-01	1 сом	12:30:55	1
1749	2014-01-01	1 сом	20:20:53	1
1750	2014-01-01	1 сом	19:58:49	1
1751	2014-01-01	1 сом	4:59:31	1
1752	2014-01-01	1 сом	15:38:41	1
1753	2014-01-01	1 сом	21:59:33	1
1754	2014-01-01	1 сом	11:00:56	1
1755	2014-01-01	1 сом	3:55:50	1
1756	2014-01-01	1 сом	1:58:02	1
1757	2014-01-01	1 сом	13:33:41	1
1758	2014-01-01	1 сом	1:28:34	1
1759	2014-01-01	1 сом	20:28:47	1
1760	2014-01-01	1 сом	14:00:25	1
1761	2014-01-01	1 сом	1:06:00	1
1762	2014-01-01	1 сом	2:34:40	1
1763	2014-01-01	1 сом	7:55:47	1
1764	2014-01-01	1 сом	18:22:41	1
1765	2014-01-01	1 сом	15:48:39	1
1766	2014-01-01	1 сом	4:54:15	1
1767	2014-01-01	1 сом	23:52:10	1
1768	2014-01-01	1 сом	0:30:34	1
1769	2014-01-01	1 сом	4:45:34	1
1770	2014-01-01	1 сом	9:33:18	1
1771	2014-01-01	1 сом	2:10:12	1
1772	2014-01-01	1 сом	17:17:36	1
1773	2014-01-01	1 сом	21:58:23	1
1774	2014-01-01	1 сом	16:58:25	1
1775	2014-01-01	1 сом	2:20:45	1
1776	2014-01-01	1 сом	2:26:10	1
1777	2014-01-01	1 сом	12:44:52	1
1778	2014-01-01	1 сом	2:47:41	1
1779	2014-01-01	1 сом	19:45:56	1
1780	2014-01-01	1 сом	22:12:05	1
1781	2014-01-01	1 сом	0:28:27	1
1782	2014-01-01	1 сом	1:32:49	1
1783	2014-01-01	1 сом	21:33:17	1
1784	2014-01-01	1 сом	17:37:24	1
1785	2014-01-01	1 сом	19:49:15	1
1786	2014-01-01	1 сом	12:20:01	1
1787	2014-01-01	1 сом	3:38:00	1
1788	2014-01-01	1 сом	0:33:06	1
1789	2014-01-01	1 сом	19:46:49	1
1790	2014-01-01	1 сом	21:53:24	1
1791	2014-01-01	1 сом	9:38:40	1
1792	2014-01-01	1 сом	11:25:44	1
1793	2014-01-01	1 сом	22:36:10	1
1794	2014-01-01	1 сом	8:40:30	1
1795	2014-01-01	1 сом	11:44:50	1
1796	2014-01-01	1 сом	15:50:57	1
1797	2014-01-01	1 сом	12:48:33	1
1798	2014-01-01	1 сом	2:18:22	1
1799	2014-01-01	1 сом	10:29:34	1
1800	2014-01-01	1 сом	18:58:30	1
1801	2014-01-01	1 сом	21:32:46	1
1802	2014-01-01	1 сом	23:09:37	1
1803	2014-01-01	1 сом	23:45:45	1
1804	2014-01-01	1 сом	19:51:32	1
1805	2014-01-01	1 сом	18:36:19	1
1806	2014-01-01	1 сом	16:43:45	1
1807	2014-01-01	1 сом	7:45:22	1
1808	2014-01-01	1 сом	12:02:09	1
1809	2014-01-01	1 сом	3:21:44	1
1810	2014-01-01	1 сом	12:16:26	1
1811	2014-01-01	1 сом	13:05:37	1
1812	2014-01-01	1 сом	9:43:23	1
1813	2014-01-01	1 сом	11:49:38	1
1814	2014-01-01	1 сом	8:56:54	1
1815	2014-01-01	1 сом	18:12:32	1
1816	2014-01-01	1 сом	21:03:51	1
1817	2014-01-01	1 сом	5:31:20	1
1818	2014-01-01	1 сом	0:20:50	1
1819	2014-01-01	1 сом	5:23:10	1
1820	2014-01-01	1 сом	1:24:28	1
1821	2014-01-02	1 сом	11:30:19	1
1822	2014-01-02	1 сом	23:19:17	1
1823	2014-01-02	1 сом	16:57:55	1
1824	2014-01-02	1 сом	0:41:32	1
1825	2014-01-02	1 сом	2:16:52	1
1826	2014-01-02	1 сом	3:05:00	1
1827	2014-01-02	1 сом	21:30:56	1
1828	2014-01-02	1 сом	0:56:08	1
1829	2014-01-02	1 сом	19:05:09	1
1830	2014-01-02	1 сом	11:27:18	1
1831	2014-01-02	1 сом	4:21:18	1
1832	2014-01-02	1 сом	5:00:19	1
1833	2014-01-02	1 сом	7:24:51	1
1834	2014-01-02	1 сом	11:08:00	1
1835	2014-01-02	1 сом	7:28:31	1
1836	2014-01-02	1 сом	14:15:03	1
1837	2014-01-02	1 сом	19:02:48	1
1838	2014-01-02	1 сом	5:08:07	1
1839	2014-01-02	1 сом	21:44:34	1
1840	2014-01-02	1 сом	7:51:14	1
1841	2014-01-02	1 сом	10:24:37	1
1842	2014-01-02	1 сом	8:51:19	1
1843	2014-01-02	1 сом	12:32:49	1
1844	2014-01-02	1 сом	12:39:52	1
1845	2014-01-02	1 сом	4:24:28	1
1846	2014-01-02	1 сом	1:20:24	1
1847	2014-01-02	1 сом	12:02:40	1
1848	2014-01-02	1 сом	22:11:08	1
1849	2014-01-02	1 сом	20:19:16	1
1850	2014-01-02	1 сом	22:24:03	1
1851	2014-01-02	1 сом	19:53:42	1
1852	2014-01-02	1 сом	15:04:04	1
1853	2014-01-02	1 сом	21:47:34	1
1854	2014-01-02	1 сом	0:29:35	1
1855	2014-01-02	1 сом	18:54:35	1
1856	2014-01-02	1 сом	22:37:20	1
1857	2014-01-02	1 сом	5:21:04	1
1858	2014-01-02	1 сом	7:37:49	1
1859	2014-01-02	1 сом	2:49:44	1
1860	2014-01-02	1 сом	17:56:57	1
1861	2014-01-02	1 сом	13:26:25	1
1862	2014-01-02	1 сом	22:16:35	1
1863	2014-01-02	1 сом	4:21:58	1
1864	2014-01-02	1 сом	22:43:24	1
1865	2014-01-02	1 сом	10:45:45	1
1866	2014-01-02	1 сом	6:16:41	1
